1,1,24,54,34,2,2,2,1,0,0,1,0,0,2,2,2,1,0,0,1,0,0,3,1
1,0,25,29,54,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1
1,1,26,47,29,2,1,2,1,0,0,1,0,0,2,1,2,1,0,0,1,0,0,3,1
1,0,27,27,47,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
1,1,28,27,27,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4
1,0,29,36,27,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,3,4
1,1,30,20,36,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1,0,31,29,20,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1
1,1,32,15,29,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
1,0,33,27,15,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1
1,1,34,13,27,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1
1,0,35,23,13,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1
1,1,36,4,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1,0,37,20,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
1,1,38,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,0,1,149,77,0,1,2,0,1,0,1,0,2,0,1,1,0,1,0,0,0,2,4,1
2,1,2,27,149,1,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6
2,0,3,192,27,0,2,3,1,2,0,1,0,2,0,2,3,1,2,0,0,0,2,2,6
2,1,4,23,192,1,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1
2,0,5,192,23,0,2,2,1,2,0,1,0,2,0,2,2,1,2,0,0,0,2,2,1
2,1,6,19,192,1,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1
2,0,7,142,19,0,2,2,1,2,0,1,0,1,0,1,2,1,2,0,0,0,1,2,5
2,1,8,39,142,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2,0,9,133,39,0,2,1,1,2,0,1,0,1,0,1,1,1,2,0,0,0,1,2,1
2,1,10,40,133,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2,0,11,113,40,0,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,2,2
2,0,12,63,40,0,2,1,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,3,5
2,1,13,33,63,1,1,0,2,0,1,0,0,0,1,1,0,2,0,1,0,0,0,3,1
2,0,14,63,33,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,3,1
2,1,15,29,63,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,0,16,43,29,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2
2,0,17,34,29,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2,1,18,29,34,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,0,19,34,29,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1
2,1,20,24,34,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
2,0,21,14,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,1,22,48,14,1,0,0,2,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,4
2,0,23,14,48,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,24,28,14,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3
2,0,25,14,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,26,14,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,1,27,32,14,2,0,1,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,4
2,0,28,14,32,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2,1,29,28,14,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,0,30,20,28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,31,26,20,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
2,0,32,20,26,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1
2,1,33,23,20,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,4,1
2,0,34,11,23,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1
2,1,35,22,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1
2,0,36,5,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,1,37,30,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1
2,0,38,25,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,1,39,50,25,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1
2,0,40,45,50,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1
2,1,41,70,45,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1
2,0,42,47,70,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1
2,1,43,71,47,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1
2,0,44,47,71,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1
2,1,45,73,47,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1
2,0,46,67,73,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1
2,1,47,73,67,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1
2,0,48,62,73,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,2,1
2,1,49,53,62,1,2,1,0,0,1,1,0,0,1,2,1,0,0,1,1,0,0,2,4
2,0,50,121,53,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,2,4
2,1,51,51,121,1,2,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,2,1
2,0,52,101,51,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,2,4
2,1,53,59,101,1,2,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,2,4
2,0,54,81,59,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2
2,0,55,31,59,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3,6
2,1,56,90,31,2,3,1,2,1,1,1,0,0,2,3,1,2,1,1,1,0,0,3,6
2,0,57,11,90,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3
2,1,58,82,11,2,2,1,2,1,1,1,0,0,2,2,1,2,1,1,1,0,0,3,1
2,0,59,9,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,1,60,62,9,2,2,1,2,1,1,0,0,0,1,2,1,2,1,0,0,0,0,3,4
2,0,61,15,62,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2,1,62,60,15,2,1,1,2,1,1,0,0,0,1,1,1,2,1,0,0,0,0,3,1
2,0,63,18,60,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,1,64,58,18,2,1,0,2,1,1,0,0,0,2,1,0,2,1,1,0,0,0,2,1
2,0,65,18,58,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
2,1,66,38,18,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2,0,67,21,38,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2,1,68,38,21,2,1,0,2,1,0,0,0,0,2,1,0,2,1,0,0,0,0,1,3
2,0,69,21,38,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1
2,1,70,37,21,1,1,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
2,0,71,15,37,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,72,31,15,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,1
2,0,73,6,31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1
2,1,74,26,6,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1
2,0,75,3,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1
2,1,76,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,1,77,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,0,78,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,1,79,7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,0,80,26,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,1,81,16,26,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,0,82,35,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,1,83,16,35,1,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1
2,0,84,32,16,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
2,1,85,15,32,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2,0,86,37,15,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,87,14,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2,0,88,28,14,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
2,1,89,5,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
2,0,90,25,5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1
2,1,91,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3,0,1,100,120,2,0,0,3,0,0,1,1,0,2,0,0,3,0,0,1,1,0,1,1
3,0,2,92,120,1,0,0,3,0,0,1,1,0,1,0,0,3,0,0,1,1,0,1,1
3,1,3,100,92,2,1,0,0,0,0,2,1,0,2,0,0,0,0,0,2,1,0,1,3
3,0,4,42,100,1,0,0,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,4,6
3,1,5,180,42,2,1,1,1,0,1,2,1,1,2,0,1,1,0,1,1,1,1,4,6
3,0,6,33,180,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,1
3,1,7,130,33,2,1,1,1,0,1,2,0,1,2,0,1,1,0,1,1,0,1,2,6
3,0,8,50,130,2,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6
3,1,9,110,50,2,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,2,4
3,0,10,61,110,3,1,1,4,0,0,1,0,0,3,1,1,4,0,0,1,0,0,2,4
3,1,11,90,61,2,1,1,1,0,1,0,0,1,2,0,1,1,0,1,0,0,1,1,4
3,0,12,90,90,3,1,2,4,1,0,1,0,0,3,1,2,4,1,0,1,0,0,1,4
3,1,13,85,90,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1
3,0,14,83,85,2,1,2,4,1,0,1,0,0,2,1,2,2,1,0,0,0,0,1,1
3,1,15,83,83,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1
3,0,16,79,83,1,1,2,4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
3,1,17,33,79,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5
3,0,18,76,33,1,1,1,4,1,0,1,0,0,1,1,1,4,1,0,0,0,0,2,1
3,1,19,30,76,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1
3,0,20,56,30,1,1,1,4,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,4
3,1,21,39,56,0,1,2,1,0,1,0,0,0,0,1,2,1,0,1,0,0,0,3,4
3,0,22,49,39,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3,1,23,19,49,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3
3,0,24,49,19,1,0,1,4,1,0,0,0,0,1,0,1,4,1,0,0,0,0,3,1
3,1,25,16,49,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
3,0,26,46,16,1,0,1,3,1,0,0,0,0,1,0,1,3,1,0,0,0,0,4,1
3,1,27,9,46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,0,28,43,9,1,0,1,2,1,0,0,0,0,1,0,1,2,1,0,0,0,0,4,1
3,1,29,10,43,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,0,30,42,10,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,4,1
3,1,31,9,42,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
3,0,32,33,9,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
3,1,33,29,33,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3,0,34,13,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3,0,35,22,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3,1,36,29,22,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3,0,37,17,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,1,38,9,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
3,0,39,22,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
3,1,40,13,22,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
3,0,41,22,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
3,1,42,41,22,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
3,0,43,31,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
3,1,44,61,31,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4
3,0,45,51,61,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
3,1,46,61,51,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,0,47,51,61,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,1,48,68,51,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,0,49,59,68,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,1,50,88,59,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,0,51,59,88,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,1,52,88,59,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,0,53,51,88,1,3,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,1,1
3,1,54,80,51,0,1,3,0,1,2,0,0,0,0,1,3,0,1,2,0,0,0,3,1
3,0,55,46,80,1,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,3,1
3,1,56,79,46,0,0,3,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,3,1
3,0,57,37,79,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,1
3,1,58,59,37,0,0,3,0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,3,3
3,0,59,17,59,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
3,1,60,39,17,0,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,3
3,0,61,37,39,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
3,1,62,35,37,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1
3,0,63,37,35,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3,1,64,27,37,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
3,0,65,29,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3,1,66,27,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3,0,67,34,27,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3,1,68,47,34,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3,0,69,54,47,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3,1,70,47,54,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3,0,71,45,47,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,1,72,27,45,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
3,1,73,7,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
3,1,74,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4,0,1,56,33,1,1,1,2,1,0,1,0,0,1,1,1,2,1,0,1,0,0,2,1
4,0,2,36,33,1,1,1,2,0,0,1,0,0,1,1,1,2,0,0,1,0,0,2,2
4,0,3,33,33,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
4,1,4,30,33,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,0,5,27,30,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4,1,6,24,27,0,2,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4,1
4,0,7,7,24,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,4
4,1,8,42,7,1,3,2,1,0,0,0,0,0,1,2,2,1,0,0,0,0,0,4,4
4,0,9,7,42,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1
4,1,10,34,7,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
4,0,11,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
4,1,12,42,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
4,0,13,5,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
4,1,14,42,5,2,3,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,5
4,0,15,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4,1,16,41,0,2,3,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,1
4,0,17,6,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4,1,18,41,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4,0,19,6,41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
4,1,20,32,6,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,1
4,0,21,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5,0,1,125,110,0,1,1,1,2,1,0,1,0,0,1,1,1,2,1,0,1,0,3,1
5,1,2,109,125,1,0,1,1,0,2,0,1,0,1,0,1,1,0,2,0,1,0,3,1
5,0,3,121,109,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,3,1
5,1,4,59,121,1,0,1,1,0,2,0,0,0,1,0,1,1,0,1,0,0,0,2,6
5,0,5,157,59,1,2,1,1,2,1,1,1,0,1,2,1,0,2,0,1,1,0,2,6
5,1,6,56,157,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5,0,7,155,56,1,2,0,1,2,1,1,1,0,1,2,0,0,1,0,1,1,0,2,1
5,1,8,62,155,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5,0,9,135,62,1,2,0,1,1,1,1,1,0,1,2,0,0,1,0,1,1,0,2,2
5,0,10,115,62,1,2,0,1,0,1,1,1,0,1,2,0,0,0,0,1,1,0,1,2
5,0,11,65,62,1,2,0,1,0,1,1,0,0,1,2,0,1,0,1,1,0,0,4,6
5,1,12,120,65,4,0,0,2,0,2,0,1,0,4,0,0,2,0,1,0,1,0,4,6
5,0,13,45,120,1,2,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,4,3
5,1,14,100,45,4,0,0,2,0,1,0,1,0,3,0,0,1,0,1,0,1,0,3,3
5,0,15,37,100,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1
5,1,16,50,37,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6
5,0,17,83,50,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,6
5,1,18,56,83,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6
5,0,19,83,56,1,2,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,3
5,1,20,36,83,4,0,0,3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,3
5,0,21,78,36,0,2,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
5,1,22,27,78,3,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,1
5,0,23,69,27,0,2,0,1,1,1,1,0,0,0,2,0,1,1,1,1,0,0,4,1
5,1,24,20,69,3,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,1
5,0,25,49,20,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4
5,1,26,44,49,3,0,1,2,0,1,0,0,0,1,0,1,2,0,1,0,0,0,4,4
5,0,27,46,44,0,2,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,4,1
5,1,28,38,46,3,0,1,1,0,1,0,0,0,3,0,1,1,0,1,0,0,0,4,1
5,0,29,66,38,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
5,1,30,32,66,2,0,1,1,0,1,0,0,0,2,0,1,1,0,1,0,0,0,1,1
5,0,31,46,32,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
5,1,32,32,46,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1
5,0,33,26,32,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2
5,0,34,6,32,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2
5,0,35,3,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
5,1,36,32,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4
5,0,37,16,32,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,4
5,1,38,40,16,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4
5,0,39,13,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5,1,40,47,13,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5,0,41,19,47,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5,1,42,47,19,3,0,1,1,0,1,0,0,0,2,0,1,1,0,1,0,0,0,3,1
5,0,43,13,47,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1
5,1,44,41,13,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
5,0,45,7,41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
5,1,46,21,7,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,3
5,0,47,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
6,0,1,82,37,2,1,0,1,1,2,0,0,0,2,0,0,1,1,1,0,0,0,1,1
6,1,2,36,82,2,2,0,1,0,1,0,0,0,2,2,0,0,0,1,0,0,0,1,1
6,0,3,73,36,1,1,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,1,1
6,1,4,29,73,1,2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1
6,0,5,53,29,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,3
6,1,6,27,53,0,2,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,1
6,0,7,51,27,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1
6,1,8,25,51,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
